Region,Month Year,Age,Sex,Homicide (Murder),Other Homicide,Attempted Murder,Conspiracy to Murder,Manslaughter (excl. by driving),Manslaughter Unlawful Striking Causing Death,Driving Causing Death,Assault,Grievous Assault,Serious Assault,Serious Assault (Other),Common Assault',Sexual Offences,Rape and Attempted Rape,Other Sexual Offences,Robbery,Armed Robbery,Unarmed Robbery,Other Offences Against the Person,Kidnapping & Abduction etc.,Extortion,Stalking,Life Endangering Acts,Voluntary Assisted Dying,Offences Against the Person,Unlawful Entry,Unlawful Entry With Intent - Dwelling,Unlawful Entry Without Violence - Dwelling,Unlawful Entry With Violence - Dwelling,Unlawful Entry With Intent - Shop,Unlawful Entry With Intent - Other,Arson,Other Property Damage,Unlawful Use of Motor Vehicle,Other Theft (excl. Unlawful Entry),Stealing from Dwellings,Shop Stealing,Vehicles (steal from/enter with intent),Other Stealing,Fraud,Fraud by Computer,Fraud by Cheque,Fraud by Credit Card,Identity Fraud,Other Fraud,Handling Stolen Goods,Possess Property Suspected Stolen,Receiving Stolen Property,Possess etc. Tainted Property,Other Handling Stolen Goods,Offences Against Property,Drug Offences,Trafficking Drugs,Possess Drugs,Produce Drugs,Sell Supply Drugs,Other Drug Offences,Prostitution Offences,Found in Places Used for Purpose of Prostitution Offences,Have Interest in Premises Used for Prostitution Offences,Knowingly Participate in Provision Prostitution Offences,Public Soliciting,Procuring Prostitution,Permit Minor to be at a Place Used for Prostitution Offences,Advertising Prostitution,Other Prostitution Offences,Liquor (excl. Drunkenness),Gaming Racing & Betting Offences,Breach Domestic Violence Protection Order,Trespassing and Vagrancy,Weapons Act Offences,Unlawful Possess Concealable Firearm,Unlawful Possess Firearm - Other,Bomb Possess and/or use of,Possess and/or use other weapons; restricted items,Weapons Act Offences - Other,Good Order Offences,Disobey Move-on Direction,Resist Incite Hinder Obstruct Police,Fare Evasion,Public Nuisance,Stock Related Offences,Traffic and Related Offences,Dangerous Operation of a Vehicle,Drink Driving,Disqualified Driving,Interfere with Mechanism of Motor Vehicle,Miscellaneous Offences,Other Offences,Total
Northern,Nov-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Nov-09,Juvenile,Female,0,0,0,0,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,15,5,4,1,2,8,1,4,0,33,2,24,3,4,0,0,0,0,0,0,7,1,0,6,0,60,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,6,0,8,0,1,0,1,0,0,1,25,264
Northern,Nov-09,Juvenile,Male,0,0,0,0,0,0,0,43,11,16,3,13,5,0,5,0,0,0,2,0,0,0,2,0,50,48,16,16,0,0,32,0,25,13,46,4,20,18,4,0,0,0,0,0,0,12,1,2,9,0,144,33,0,16,1,1,15,0,0,0,0,0,0,0,0,0,7,0,1,16,3,0,0,1,2,0,40,0,13,0,27,0,8,0,7,1,0,0,108,860
Northern,Nov-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Dec-09,Adult,Female,0,0,0,0,0,0,0,32,5,9,4,14,0,0,0,1,1,0,1,0,0,0,1,0,34,11,10,4,6,0,1,1,4,2,18,2,12,1,3,10,0,1,4,0,5,1,1,0,0,0,47,40,0,20,4,1,15,0,0,0,0,0,0,0,0,0,60,0,15,2,3,0,0,0,3,0,117,0,29,2,86,1,52,1,34,17,0,0,290,1038
Northern,Dec-09,Adult,Male,0,0,0,0,0,0,0,95,11,40,12,32,11,3,8,2,1,1,7,0,0,1,6,0,115,37,14,7,7,4,19,3,45,6,51,2,21,7,21,23,0,0,6,0,17,8,0,3,5,0,173,117,0,59,8,1,49,0,0,0,0,0,0,0,0,0,159,0,96,17,20,0,3,0,15,2,366,13,111,1,241,7,220,6,165,49,0,4,1006,3559
Northern,Dec-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Dec-09,Juvenile,Female,0,0,0,0,0,0,0,7,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,1,0,2,5,0,7,3,73,5,59,7,2,4,0,0,0,0,4,4,2,1,1,0,99,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,15,0,8,0,7,0,1,1,0,0,0,3,30,389
Northern,Dec-09,Juvenile,Male,0,0,0,0,0,0,0,13,1,5,3,4,1,0,1,1,0,1,2,0,0,0,2,0,17,72,17,16,1,7,48,3,23,15,35,6,10,11,8,1,0,0,0,0,1,7,3,0,4,0,156,11,0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,1,0,2,1,31,0,13,0,18,0,8,0,4,4,0,0,66,681
Northern,Dec-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Jan-10,Adult,Female,0,0,0,0,0,0,0,27,5,8,3,11,0,0,0,0,0,0,4,0,0,0,4,0,31,5,1,1,0,1,3,0,10,4,37,1,32,0,4,5,0,0,0,0,5,3,0,2,1,0,64,45,0,20,3,0,22,4,0,0,1,0,0,0,0,3,19,0,15,7,3,0,0,0,3,0,150,1,39,3,107,0,56,0,46,10,0,1,300,1130
Northern,Jan-10,Adult,Male,0,0,0,0,0,0,0,92,7,44,11,30,11,3,8,4,2,2,7,1,0,0,6,0,114,48,21,21,0,5,22,3,46,10,56,4,14,17,21,18,0,0,7,0,11,19,6,1,12,0,200,142,1,59,12,3,67,1,0,0,1,0,0,0,0,0,69,0,116,21,20,1,5,0,6,8,386,5,101,3,277,1,281,7,202,72,0,9,1046,3826
Northern,Jan-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
Northern,Jan-10,Juvenile,Female,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,24,2,2,0,9,13,0,10,6,43,3,30,2,8,2,0,0,0,0,2,2,1,1,0,0,87,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,18,0,3,0,15,0,1,0,1,0,0,0,29,337
Northern,Jan-10,Juvenile,Male,0,0,0,0,0,0,0,26,1,10,5,10,2,0,2,0,0,0,1,0,0,0,1,0,29,82,28,28,0,14,40,0,39,13,97,6,17,59,15,5,0,0,0,0,5,26,8,6,8,4,262,26,0,15,0,2,9,0,0,0,0,0,0,0,0,0,6,0,1,14,7,1,0,0,6,0,62,2,29,1,30,0,7,1,6,0,0,3,126,1203
Northern,Jan-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Feb-10,Adult,Female,0,1,0,1,0,0,0,23,6,7,3,7,0,0,0,0,0,0,7,0,0,0,7,0,31,2,0,0,0,1,1,0,3,1,24,1,17,3,3,22,0,1,7,0,14,2,1,0,1,0,54,56,0,19,3,1,33,0,0,0,0,0,0,0,0,0,37,0,20,8,1,0,0,0,1,0,93,3,28,1,61,1,46,0,31,15,0,0,262,971
Northern,Feb-10,Adult,Male,0,0,0,0,0,0,0,81,4,34,4,39,16,8,8,0,0,0,11,1,0,0,10,0,108,48,17,15,2,5,26,0,47,13,50,3,28,10,9,17,0,2,1,2,12,15,2,4,8,1,190,153,1,64,15,4,69,0,0,0,0,0,0,0,0,0,76,0,86,26,22,0,5,0,10,7,320,6,105,3,206,4,197,2,150,45,0,15,899,3341
Northern,Feb-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Feb-10,Juvenile,Female,0,0,0,0,0,0,0,12,0,3,0,9,1,0,1,0,0,0,1,0,0,0,1,0,14,14,1,1,0,3,10,0,10,2,43,0,38,0,5,1,0,0,0,0,1,2,0,1,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,10,0,4,1,5,0,2,0,2,0,0,0,24,307
Northern,Feb-10,Juvenile,Male,0,0,0,0,0,0,0,11,1,6,1,3,4,0,4,0,0,0,1,0,0,0,1,0,16,109,43,43,0,13,53,0,36,21,128,3,25,82,18,0,0,0,0,0,0,14,6,4,4,0,308,13,0,7,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,16,4,0,0,0,4,0,32,0,15,0,17,0,6,0,5,1,0,5,84,1181
Northern,Feb-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Mar-10,Adult,Female,0,0,0,0,0,0,0,27,4,14,1,8,1,0,1,0,0,0,4,0,0,0,4,0,32,2,2,1,1,0,0,0,8,3,29,2,22,1,4,5,0,0,0,1,4,7,2,2,3,0,54,48,1,19,0,1,27,2,0,0,2,0,0,0,0,0,64,0,16,7,3,0,0,0,3,0,106,2,24,8,72,0,45,1,33,11,0,0,291,1035
Northern,Mar-10,Adult,Male,1,0,0,0,0,0,0,78,10,37,11,20,9,3,6,1,1,0,15,1,0,0,14,0,104,44,21,17,4,6,17,0,37,11,52,3,16,15,18,21,2,0,1,0,18,6,2,1,3,0,171,122,1,51,9,6,55,0,0,0,0,0,0,0,0,0,115,0,98,10,23,1,4,0,14,4,306,4,96,9,197,0,199,2,143,53,1,11,884,3215
Northern,Mar-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Mar-10,Juvenile,Female,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,1,11,0,3,0,27,0,23,2,2,3,0,0,1,0,2,1,1,0,0,0,46,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,1,0,0,0,1,0,14,0,7,1,6,0,3,0,3,0,0,1,33,243
Northern,Mar-10,Juvenile,Male,0,0,0,0,0,0,0,17,1,7,2,7,4,1,3,0,0,0,0,0,0,0,0,0,21,76,14,14,0,9,53,1,25,7,51,2,21,10,18,0,0,0,0,0,0,10,3,4,3,0,170,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,17,7,0,2,0,3,2,51,1,21,0,29,0,9,0,8,1,0,5,98,821
Northern,Mar-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Apr-10,Adult,Female,0,0,0,0,0,0,0,31,3,9,4,15,0,0,0,0,0,0,7,0,0,0,7,0,38,2,2,0,2,0,0,0,9,1,29,1,24,0,4,3,0,0,0,0,3,3,1,1,1,0,47,34,0,12,2,1,19,0,0,0,0,0,0,0,0,0,87,0,16,3,0,0,0,0,0,0,108,2,25,1,80,1,59,2,43,14,0,0,308,1064
Northern,Apr-10,Adult,Male,0,1,0,0,1,0,0,77,5,29,12,31,12,1,11,0,0,0,4,0,0,0,4,0,94,44,18,14,4,8,18,0,36,8,32,0,15,6,11,21,0,4,3,0,14,3,2,0,1,0,144,90,0,44,5,4,37,0,0,0,0,0,0,0,0,0,232,0,80,19,12,2,1,0,6,3,347,5,105,4,233,1,264,4,200,60,0,17,1062,3525
Northern,Apr-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
Northern,Apr-10,Juvenile,Female,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,13,1,1,0,0,12,0,7,0,26,1,18,0,7,0,0,0,0,0,0,0,0,0,0,0,46,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,11,0,3,0,8,0,2,0,1,1,0,1,25,233
Northern,Apr-10,Juvenile,Male,0,0,0,0,0,0,0,7,0,3,1,3,7,0,7,2,2,0,0,0,0,0,0,0,16,66,19,18,1,3,44,0,33,9,84,5,20,43,16,0,0,0,0,0,0,4,1,1,2,0,196,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,18,3,0,0,0,3,0,20,0,5,0,15,0,6,1,5,0,0,0,54,753
Northern,Apr-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,May-10,Adult,Female,0,0,0,0,0,0,0,14,2,5,0,7,0,0,0,2,0,2,3,0,0,0,3,0,19,0,0,0,0,0,0,0,5,0,23,2,20,0,1,23,0,2,5,0,16,4,1,1,2,0,55,31,0,15,1,1,14,0,0,0,0,0,0,0,0,0,39,0,8,1,1,0,0,0,0,1,122,3,35,3,81,0,55,0,39,16,0,1,258,942
Northern,May-10,Adult,Male,1,0,0,0,0,0,0,67,5,28,5,29,13,4,9,2,0,2,8,0,0,3,5,0,91,19,8,7,1,1,10,0,28,13,59,5,23,16,15,50,0,0,22,1,27,10,4,1,4,1,179,100,3,45,1,5,46,0,0,0,0,0,0,0,0,0,114,0,66,9,19,3,3,0,10,3,347,8,109,3,227,2,243,5,184,54,0,8,908,3301
Northern,May-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,May-10,Juvenile,Female,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,0,1,1,0,0,0,0,9,14,1,1,0,0,13,0,5,0,47,0,36,2,9,0,0,0,0,0,0,0,0,0,0,0,66,7,1,3,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,17,0,7,0,10,0,0,0,0,0,0,1,34,313
Northern,May-10,Juvenile,Male,0,0,0,0,0,0,0,22,1,9,1,11,2,0,2,0,0,0,2,0,0,0,2,0,26,50,18,17,1,2,30,0,22,6,74,4,27,34,9,1,0,0,0,0,1,5,2,0,3,0,158,14,0,8,0,0,6,0,0,0,0,0,0,0,0,0,2,0,5,19,8,0,0,0,6,2,47,0,15,0,32,0,7,0,5,2,0,5,107,832
Northern,May-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Jun-10,Adult,Female,0,0,0,0,0,0,0,25,0,13,2,10,1,0,1,0,0,0,3,0,0,0,3,0,29,4,2,2,0,0,2,0,11,0,45,0,39,0,6,138,0,2,131,0,5,1,1,0,0,0,199,62,2,27,0,3,30,0,0,0,0,0,0,0,0,0,44,0,11,4,2,0,1,0,0,1,86,3,15,0,68,0,56,0,51,5,0,0,265,1411
Northern,Jun-10,Adult,Male,0,0,0,0,0,0,0,60,2,27,8,23,23,9,14,0,0,0,3,0,0,1,2,0,86,20,11,10,1,2,7,0,40,9,59,6,30,10,13,17,1,0,0,1,15,6,2,0,4,0,151,139,3,72,2,4,58,1,0,0,0,0,1,0,0,0,106,0,58,8,11,0,3,0,6,2,306,7,92,0,207,0,219,7,157,55,0,4,852,3053
Northern,Jun-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Jun-10,Juvenile,Female,0,0,0,0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,18,4,4,0,11,3,0,5,2,82,1,69,6,6,1,0,0,1,0,0,3,2,0,1,0,111,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,19,0,5,0,14,0,1,0,1,0,0,0,34,438
Northern,Jun-10,Juvenile,Male,0,0,0,0,0,0,0,14,0,8,0,6,5,1,4,0,0,0,0,0,0,0,0,0,19,58,23,23,0,7,28,0,36,16,51,4,19,17,11,2,0,0,0,0,2,4,3,0,1,0,167,14,0,9,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,20,1,0,0,0,1,0,38,0,10,0,28,0,9,2,6,1,0,0,87,765
Northern,Jun-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Jul-10,Adult,Female,0,0,0,0,0,0,0,26,3,12,2,9,0,0,0,0,0,0,4,0,0,0,4,0,30,0,0,0,0,0,0,0,7,1,19,0,14,0,5,4,0,0,0,0,4,4,0,0,4,0,35,42,0,17,2,0,23,9,4,0,5,0,0,0,0,0,53,0,10,2,1,0,0,0,1,0,95,0,32,2,61,0,62,0,43,19,0,0,274,944
Northern,Jul-10,Adult,Male,1,1,0,0,0,0,1,50,2,19,7,22,6,2,4,2,0,2,5,0,0,0,5,0,65,21,7,6,1,4,10,1,35,7,47,4,19,4,20,8,0,0,0,0,8,7,1,1,5,0,126,137,2,59,4,7,65,3,0,0,3,0,0,0,0,0,130,0,100,12,17,0,5,0,8,4,338,15,90,3,230,3,234,11,171,52,0,7,981,3227
Northern,Jul-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Jul-10,Juvenile,Female,0,0,0,0,0,0,0,10,1,3,1,5,0,0,0,3,0,3,0,0,0,0,0,0,13,4,2,2,0,0,2,1,7,0,47,1,42,0,4,0,0,0,0,0,0,2,0,0,2,0,61,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,8,0,4,0,4,0,1,0,1,0,0,0,15,261
Northern,Jul-10,Juvenile,Male,0,0,0,0,0,0,0,9,1,3,1,4,3,1,2,0,0,0,2,0,0,2,0,0,14,29,19,19,0,1,9,0,26,9,64,5,13,26,20,1,0,0,0,0,1,11,6,0,5,0,140,14,0,7,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,12,8,0,1,0,4,3,36,1,15,0,20,0,3,0,3,0,0,2,81,669
Northern,Jul-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Aug-10,Adult,Female,1,0,0,0,0,0,0,26,1,13,2,10,0,0,0,0,0,0,4,0,0,0,4,0,31,4,4,3,1,0,0,0,3,2,25,0,17,1,7,18,0,1,10,0,7,3,0,1,2,0,55,43,0,18,7,1,17,0,0,0,0,0,0,0,0,0,25,0,10,15,3,0,1,0,2,0,81,2,23,2,54,0,55,0,38,17,0,1,233,904
Northern,Aug-10,Adult,Male,0,0,0,0,0,0,0,62,4,23,5,30,8,3,5,1,1,0,9,0,0,3,6,0,80,38,19,17,2,11,8,0,41,17,75,8,18,29,20,30,0,1,18,0,11,8,1,0,7,0,209,187,2,84,12,8,81,0,0,0,0,0,0,0,0,0,77,0,87,40,20,1,5,1,11,2,295,3,104,1,187,5,234,10,178,46,0,11,956,3476
Northern,Aug-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Aug-10,Juvenile,Female,0,0,0,0,0,0,0,13,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,2,0,2,1,0,6,2,25,0,17,4,4,1,0,0,0,0,1,0,0,0,0,0,39,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,0,3,0,10,0,1,0,1,0,0,1,31,230
Northern,Aug-10,Juvenile,Male,0,0,0,0,0,0,0,16,0,5,5,6,6,1,5,0,0,0,0,0,0,0,0,0,22,34,6,6,0,6,22,0,20,11,41,3,13,9,16,0,0,0,0,0,0,5,5,0,0,0,111,28,0,16,1,1,10,0,0,0,0,0,0,0,0,0,5,0,2,11,7,0,0,0,7,0,26,0,12,0,14,0,8,2,4,2,0,1,88,619
Northern,Aug-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Sep-10,Adult,Female,0,0,0,0,0,0,0,32,5,16,2,9,0,0,0,0,0,0,2,0,0,0,2,0,34,2,1,1,0,0,1,0,12,3,40,3,25,1,11,15,0,0,5,2,8,2,0,1,1,0,74,53,0,25,0,0,28,0,0,0,0,0,0,0,0,0,27,0,31,2,0,0,0,0,0,0,70,0,27,0,43,0,38,0,28,10,0,0,221,913
Northern,Sep-10,Adult,Male,0,0,0,0,0,0,0,68,9,29,4,26,14,7,7,6,3,3,5,1,0,2,2,0,93,48,20,19,1,5,23,2,47,12,53,7,23,10,13,14,0,1,2,0,11,19,7,3,9,0,195,165,1,79,8,9,68,0,0,0,0,0,0,0,0,0,50,0,110,14,25,1,6,0,10,8,221,7,76,1,137,3,225,5,162,57,1,6,819,3097
Northern,Sep-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
Northern,Sep-10,Juvenile,Female,0,1,0,0,0,0,1,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,3,0,1,8,0,3,4,39,3,26,8,2,1,0,0,0,0,1,3,3,0,0,0,62,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,13,1,0,0,0,1,0,9,0,4,0,5,0,1,0,1,0,0,0,32,282
Northern,Sep-10,Juvenile,Male,0,0,0,0,0,0,0,9,0,6,0,3,4,2,2,0,0,0,2,0,0,0,2,0,15,51,14,14,0,9,28,0,22,8,80,4,11,57,8,0,0,0,0,0,0,8,3,0,5,0,169,12,0,9,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,9,5,0,0,0,5,0,26,1,12,0,13,0,6,1,5,0,0,0,69,723
Northern,Sep-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern,Oct-10,Adult,Female,0,0,0,0,0,0,0,22,1,10,3,8,0,0,0,0,0,0,5,0,0,0,5,0,27,3,3,2,1,0,0,1,11,0,14,0,14,0,0,5,0,0,3,0,2,4,1,1,2,0,38,38,0,18,1,1,18,0,0,0,0,0,0,0,0,0,63,0,11,13,3,0,0,0,3,0,89,1,31,1,56,0,50,1,39,10,0,0,267,900
