Collection year,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,6
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,3
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,13
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,2
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,2
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,3
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 1,Far North Queensland,Year 2,Non-Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,8
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,10
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,9
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,39
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Property Misconduct involving other's property,3
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Refusal to participate in the program of instruction,6
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,15
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,1
2019,Semester 1,Far North Queensland,Year 3,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,6
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,2
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,23
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,3
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,4
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,2
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,7
2019,Semester 1,Far North Queensland,Year 3,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,2
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,13
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,8
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,16
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,13
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,70
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Property Misconduct involving other's property,7
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Refusal to participate in the program of instruction,3
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,28
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,1
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,2
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Exclusion,Physical Misconduct involving Adults involving an object,1
2019,Semester 1,Far North Queensland,Year 4,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,14
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,2
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,3
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,9
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,5
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,44
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,8
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,3
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,4
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,14
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,2
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2019,Semester 1,Far North Queensland,Year 4,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Students,2
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,14
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,5
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,3
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,6
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,3
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,73
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Property Misconduct involving own property,1
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Property Misconduct involving other's property,4
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Refusal to participate in the program of instruction,9
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Substance Misconduct involving tobacco,2
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,39
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,7
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,2
2019,Semester 1,Far North Queensland,Year 5,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,10
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,3
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,4
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,3
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,30
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,5
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,1
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,2
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,21
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,4
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Students,1
2019,Semester 1,Far North Queensland,Year 5,Non-Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2019,Semester 1,Far North Queensland,Year 6,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,17
2019,Semester 1,Far North Queensland,Year 6,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,5
2019,Semester 1,Far North Queensland,Year 6,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,12
